YEAR,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
2005,Male,Other,18 to 19,Sonoma County,2,3,1,0,8,14,32,0
2005,Male,Other,20 to 29,Sonoma County,13,17,19,2,14,65,162,0
2005,Male,Other,30 to 39,Sonoma County,12,7,8,1,6,34,126,0
2005,Male,Other,40 to 69,Sonoma County,11,8,14,0,6,39,239,0
2005,Male,Other,70 and over,Sonoma County,0,0,0,0,0,0,2,0
2005,Male,White,Under 18,Sonoma County,68,106,27,8,109,318,896,20
2005,Male,White,18 to 19,Sonoma County,43,45,41,0,60,189,564,0
2005,Male,White,20 to 29,Sonoma County,151,175,225,6,151,708,1802,0
2005,Male,White,30 to 39,Sonoma County,159,116,203,6,111,595,1274,0
2005,Male,White,40 to 69,Sonoma County,221,129,301,16,102,769,2568,0
2005,Male,White,70 and over,Sonoma County,4,2,1,1,1,9,51,0
2005,Female,Black,Under 18,Sonoma County,1,8,3,0,2,14,25,0
2005,Female,Black,18 to 19,Sonoma County,2,4,2,0,1,9,16,0
2005,Female,Black,20 to 29,Sonoma County,6,7,6,0,7,26,43,0
2005,Female,Black,30 to 39,Sonoma County,2,5,4,0,2,13,26,0
2005,Female,Black,40 to 69,Sonoma County,3,2,3,0,3,11,42,0
2005,Female,Hispanic,Under 18,Sonoma County,7,12,2,0,8,29,132,6
2005,Female,Hispanic,18 to 19,Sonoma County,4,11,2,0,3,20,40,0
2005,Female,Hispanic,20 to 29,Sonoma County,24,34,11,0,6,75,146,0
2005,Female,Hispanic,30 to 39,Sonoma County,17,9,6,0,5,37,83,0
2005,Female,Hispanic,40 to 69,Sonoma County,5,12,12,0,8,37,80,0
2005,Female,Other,Under 18,Sonoma County,1,0,2,0,3,6,40,1
2005,Female,Other,18 to 19,Sonoma County,5,3,1,0,2,11,15,0
2005,Female,Other,20 to 29,Sonoma County,4,5,3,0,2,14,45,0
2005,Female,Other,30 to 39,Sonoma County,2,4,3,0,0,9,17,0
2005,Female,Other,40 to 69,Sonoma County,5,4,3,0,1,13,66,0
2005,Female,White,Under 18,Sonoma County,16,17,12,0,19,64,309,9
2005,Female,White,18 to 19,Sonoma County,8,17,13,0,8,46,180,0
2005,Female,White,20 to 29,Sonoma County,60,75,87,0,45,267,578,0
2005,Female,White,30 to 39,Sonoma County,45,51,89,1,29,215,554,0
2005,Female,White,40 to 69,Sonoma County,76,42,128,0,33,279,801,0
2005,Female,White,70 and over,Sonoma County,0,0,0,0,0,0,11,0
2005,Male,Black,Under 18,Stanislaus County,41,41,11,5,9,107,173,10
2005,Male,Black,18 to 19,Stanislaus County,18,28,10,0,10,66,50,0
2005,Male,Black,20 to 29,Stanislaus County,66,64,48,2,57,237,231,0
2005,Male,Black,30 to 39,Stanislaus County,45,34,36,3,29,147,124,0
2005,Male,Black,40 to 69,Stanislaus County,36,38,51,7,49,181,221,0
2005,Male,Black,70 and over,Stanislaus County,0,1,1,0,0,2,4,0
2005,Male,Hispanic,Under 18,Stanislaus County,99,192,42,13,106,452,684,71
2005,Male,Hispanic,18 to 19,Stanislaus County,79,103,54,8,91,335,393,0
2005,Male,Hispanic,20 to 29,Stanislaus County,333,392,417,25,461,1628,1823,0
2005,Male,Hispanic,30 to 39,Stanislaus County,172,173,231,16,221,813,973,0
2005,Male,Hispanic,40 to 69,Stanislaus County,131,66,143,14,91,445,757,0
2005,Male,Hispanic,70 and over,Stanislaus County,0,0,1,0,1,2,14,0
2005,Male,Other,Under 18,Stanislaus County,8,33,3,2,5,51,107,6
2005,Male,Other,18 to 19,Stanislaus County,10,10,8,1,9,38,56,0
2005,Male,Other,20 to 29,Stanislaus County,41,50,26,1,44,162,187,0
2005,Male,Other,30 to 39,Stanislaus County,26,12,24,1,24,87,115,0
2005,Male,Other,40 to 69,Stanislaus County,24,9,14,4,8,59,116,0
2005,Male,Other,70 and over,Stanislaus County,1,0,0,0,0,1,3,0
2005,Male,White,Under 18,Stanislaus County,59,196,39,16,69,379,701,66
2005,Male,White,18 to 19,Stanislaus County,50,119,46,4,66,285,339,0
2005,Male,White,20 to 29,Stanislaus County,276,431,356,8,376,1447,1648,0
2005,Male,White,30 to 39,Stanislaus County,229,285,321,12,270,1117,1153,0
2005,Male,White,40 to 69,Stanislaus County,245,204,379,26,281,1135,1869,0
2005,Male,White,70 and over,Stanislaus County,3,2,1,0,0,6,22,0
2005,Female,Black,Under 18,Stanislaus County,7,20,1,0,5,33,72,3
2005,Female,Black,18 to 19,Stanislaus County,1,10,1,0,2,14,8,0
2005,Female,Black,20 to 29,Stanislaus County,13,27,9,0,5,54,54,0
2005,Female,Black,30 to 39,Stanislaus County,12,18,9,0,15,54,39,0
2005,Female,Black,40 to 69,Stanislaus County,9,24,13,0,12,58,69,0
2005,Female,Hispanic,Under 18,Stanislaus County,26,36,14,1,7,84,256,39
2005,Female,Hispanic,18 to 19,Stanislaus County,8,26,4,0,5,43,67,0
2005,Female,Hispanic,20 to 29,Stanislaus County,49,90,61,0,81,281,378,0
2005,Female,Hispanic,30 to 39,Stanislaus County,47,93,36,0,46,222,190,0
2005,Female,Hispanic,40 to 69,Stanislaus County,22,38,21,0,28,109,176,0
2005,Female,Hispanic,70 and over,Stanislaus County,0,0,0,0,0,0,3,0
2005,Female,Other,Under 18,Stanislaus County,3,7,0,0,1,11,31,0
2005,Female,Other,18 to 19,Stanislaus County,1,2,2,0,1,6,6,0
2005,Female,Other,20 to 29,Stanislaus County,13,11,9,0,3,36,57,0
2005,Female,Other,30 to 39,Stanislaus County,5,2,4,0,8,19,20,0
2005,Female,Other,40 to 69,Stanislaus County,4,6,4,0,2,16,26,0
2005,Female,Other,70 and over,Stanislaus County,0,0,0,0,0,0,3,0
2005,Female,White,Under 18,Stanislaus County,22,49,12,2,15,100,278,30
2005,Female,White,18 to 19,Stanislaus County,13,30,19,0,6,68,123,0
2005,Female,White,20 to 29,Stanislaus County,97,209,124,0,129,559,608,0
2005,Female,White,30 to 39,Stanislaus County,58,168,152,1,107,486,502,0
2005,Female,White,40 to 69,Stanislaus County,59,98,139,1,98,395,664,0
2005,Female,White,70 and over,Stanislaus County,1,1,0,0,0,2,4,0
2005,Male,Black,Under 18,Sutter County,4,2,0,0,3,9,16,9
2005,Male,Black,18 to 19,Sutter County,1,1,0,0,2,4,7,0
2005,Male,Black,20 to 29,Sutter County,6,4,4,0,5,19,25,0
2005,Male,Black,30 to 39,Sutter County,4,1,1,0,1,7,13,0
2005,Male,Black,40 to 69,Sutter County,5,3,2,0,1,11,21,0
2005,Male,Black,70 and over,Sutter County,0,0,0,0,0,0,1,0
2005,Male,Hispanic,Under 18,Sutter County,17,22,1,0,19,59,64,25
2005,Male,Hispanic,18 to 19,Sutter County,10,15,5,1,8,39,62,0
2005,Male,Hispanic,20 to 29,Sutter County,29,24,20,3,21,97,301,0
2005,Male,Hispanic,30 to 39,Sutter County,19,6,6,0,10,41,135,0
2005,Male,Hispanic,40 to 69,Sutter County,9,2,9,1,5,26,91,0
2005,Male,Hispanic,70 and over,Sutter County,0,1,0,0,0,1,0,0
2005,Male,Other,Under 18,Sutter County,1,5,1,0,0,7,19,4
2005,Male,Other,18 to 19,Sutter County,0,2,0,0,2,4,16,0
2005,Male,Other,20 to 29,Sutter County,5,11,5,1,9,31,25,0
2005,Male,Other,30 to 39,Sutter County,8,3,5,0,1,17,26,0
2005,Male,Other,40 to 69,Sutter County,5,2,0,0,2,9,46,0
2005,Male,Other,70 and over,Sutter County,0,0,0,0,0,0,1,0
2005,Male,White,Under 18,Sutter County,16,41,6,1,17,81,113,60
2005,Male,White,18 to 19,Sutter County,13,24,9,2,13,61,104,0
2005,Male,White,20 to 29,Sutter County,53,56,41,4,30,184,293,0
2005,Male,White,30 to 39,Sutter County,28,32,22,2,13,97,152,0
2005,Male,White,40 to 69,Sutter County,42,11,34,3,19,109,315,0
2005,Male,White,70 and over,Sutter County,1,0,0,0,0,1,3,0
2005,Female,Black,Under 18,Sutter County,0,1,0,0,1,2,8,2
2005,Female,Black,18 to 19,Sutter County,1,1,0,0,0,2,2,0
2005,Female,Black,20 to 29,Sutter County,1,0,0,0,1,2,5,0
2005,Female,Black,30 to 39,Sutter County,0,3,0,0,1,4,3,0
2005,Female,Black,40 to 69,Sutter County,2,1,0,0,0,3,3,0
2005,Female,Hispanic,Under 18,Sutter County,3,7,1,0,6,17,22,6
2005,Female,Hispanic,18 to 19,Sutter County,0,0,0,0,0,0,6,0
2005,Female,Hispanic,20 to 29,Sutter County,6,6,2,0,5,19,36,0
2005,Female,Hispanic,30 to 39,Sutter County,3,6,1,0,1,11,18,0
2005,Female,Hispanic,40 to 69,Sutter County,3,4,1,0,0,8,24,0
2005,Female,Hispanic,70 and over,Sutter County,0,0,0,0,0,0,3,0
2005,Female,Other,Under 18,Sutter County,0,2,0,0,0,2,1,1
2005,Female,Other,18 to 19,Sutter County,0,0,0,0,0,0,3,0
2005,Female,Other,20 to 29,Sutter County,2,2,0,0,0,4,4,0
2005,Female,Other,30 to 39,Sutter County,1,1,0,0,0,2,1,0
2005,Female,Other,40 to 69,Sutter County,1,2,0,0,1,4,1,0
2005,Female,White,Under 18,Sutter County,9,12,1,0,1,23,75,25
2005,Female,White,18 to 19,Sutter County,5,8,0,0,2,15,33,0
2005,Female,White,20 to 29,Sutter County,25,19,11,0,11,66,94,0
2005,Female,White,30 to 39,Sutter County,13,13,14,1,8,49,78,0
2005,Female,White,40 to 69,Sutter County,8,11,14,0,6,39,119,0
2005,Female,White,70 and over,Sutter County,0,1,0,0,1,2,2,0
2005,Male,Black,Under 18,Tehama County,0,3,0,0,0,3,3,0
2005,Male,Black,18 to 19,Tehama County,0,1,0,0,1,2,3,0
2005,Male,Black,20 to 29,Tehama County,2,2,1,0,0,5,12,0
2005,Male,Black,30 to 39,Tehama County,0,0,1,1,2,4,2,0
2005,Male,Black,40 to 69,Tehama County,1,2,1,0,2,6,4,0
2005,Male,Hispanic,Under 18,Tehama County,3,5,3,0,3,14,20,3
2005,Male,Hispanic,18 to 19,Tehama County,3,5,3,0,4,15,24,0
2005,Male,Hispanic,20 to 29,Tehama County,28,19,35,7,19,108,164,0
2005,Male,Hispanic,30 to 39,Tehama County,18,2,7,2,8,37,87,0
2005,Male,Hispanic,40 to 69,Tehama County,3,1,10,1,4,19,68,0
2005,Male,Hispanic,70 and over,Tehama County,0,0,0,0,0,0,1,0
2005,Male,Other,Under 18,Tehama County,0,0,0,0,0,0,1,0
2005,Male,Other,18 to 19,Tehama County,0,0,0,0,0,0,3,0
2005,Male,Other,20 to 29,Tehama County,1,4,6,1,3,15,23,0
2005,Male,Other,30 to 39,Tehama County,1,0,0,1,0,2,12,0
2005,Male,Other,40 to 69,Tehama County,0,0,2,0,1,3,24,0
2005,Male,White,Under 18,Tehama County,8,41,16,5,2,72,109,7
2005,Male,White,18 to 19,Tehama County,6,14,18,2,14,54,76,0
2005,Male,White,20 to 29,Tehama County,42,61,71,7,61,242,501,0
2005,Male,White,30 to 39,Tehama County,35,33,59,3,20,150,321,0
2005,Male,White,40 to 69,Tehama County,49,35,80,7,39,210,569,0
2005,Male,White,70 and over,Tehama County,2,0,0,1,0,3,7,0
2005,Female,Black,Under 18,Tehama County,0,0,0,0,0,0,2,0
2005,Female,Black,20 to 29,Tehama County,0,3,1,0,0,4,0,0
2005,Female,Black,40 to 69,Tehama County,0,0,0,0,0,0,5,0
2005,Female,Hispanic,Under 18,Tehama County,1,0,0,0,1,2,17,0
2005,Female,Hispanic,18 to 19,Tehama County,0,1,0,0,1,2,3,0
2005,Female,Hispanic,20 to 29,Tehama County,1,3,2,0,2,8,23,0
2005,Female,Hispanic,30 to 39,Tehama County,3,1,1,0,0,5,7,0
2005,Female,Hispanic,40 to 69,Tehama County,0,2,0,0,0,2,8,0
2005,Female,Other,Under 18,Tehama County,0,1,0,0,0,1,5,0
2005,Female,Other,20 to 29,Tehama County,2,0,0,0,0,2,5,0
2005,Female,Other,30 to 39,Tehama County,1,1,0,0,1,3,2,0
2005,Female,Other,40 to 69,Tehama County,0,0,1,0,0,1,2,0
2005,Female,White,Under 18,Tehama County,4,11,3,0,1,19,86,4
2005,Female,White,18 to 19,Tehama County,2,6,0,0,3,11,30,0
2005,Female,White,20 to 29,Tehama County,15,28,26,2,13,84,158,0
2005,Female,White,30 to 39,Tehama County,18,27,27,2,7,81,132,0
2005,Female,White,40 to 69,Tehama County,8,13,32,0,11,64,161,0
2005,Female,White,70 and over,Tehama County,0,0,0,0,0,0,2,0
2005,Male,Black,Under 18,Trinity County,0,1,0,0,0,1,0,0
2005,Male,Black,30 to 39,Trinity County,0,0,0,0,0,0,1,0
2005,Male,Black,40 to 69,Trinity County,0,0,0,0,0,0,2,0
2005,Male,Hispanic,Under 18,Trinity County,0,0,0,0,1,1,0,0
2005,Male,Hispanic,20 to 29,Trinity County,0,0,0,0,1,1,0,0
2005,Male,Hispanic,30 to 39,Trinity County,0,0,0,0,0,0,2,0
2005,Male,Hispanic,40 to 69,Trinity County,0,0,0,0,0,0,2,0
2005,Male,Other,Under 18,Trinity County,0,0,0,0,0,0,2,0
2005,Male,Other,20 to 29,Trinity County,0,0,1,2,0,3,4,0
2005,Male,Other,30 to 39,Trinity County,0,1,0,0,0,1,6,0
2005,Male,Other,40 to 69,Trinity County,0,0,0,1,0,1,1,0
2005,Male,White,Under 18,Trinity County,4,1,2,2,4,13,32,0
2005,Male,White,18 to 19,Trinity County,2,3,7,2,1,15,17,0
2005,Male,White,20 to 29,Trinity County,19,11,10,4,6,50,68,0
2005,Male,White,30 to 39,Trinity County,7,6,12,5,10,40,43,0
2005,Male,White,40 to 69,Trinity County,29,6,19,8,23,85,118,0
2005,Male,White,70 and over,Trinity County,0,0,0,0,0,0,4,0
2005,Female,Hispanic,Under 18,Trinity County,0,1,0,0,0,1,0,0
2005,Female,Other,20 to 29,Trinity County,0,0,1,0,1,2,0,0
2005,Female,Other,30 to 39,Trinity County,0,0,0,0,0,0,4,0
2005,Female,Other,40 to 69,Trinity County,0,0,0,0,0,0,5,0
2005,Female,White,Under 18,Trinity County,0,3,0,0,0,3,9,0
2005,Female,White,18 to 19,Trinity County,2,4,0,0,1,7,3,0
2005,Female,White,20 to 29,Trinity County,7,4,3,1,1,16,9,0
2005,Female,White,30 to 39,Trinity County,5,6,4,0,1,16,20,0
2005,Female,White,40 to 69,Trinity County,4,3,6,0,3,16,38,0
2005,Male,Black,Under 18,Tulare County,8,10,3,2,10,33,84,8
2005,Male,Black,18 to 19,Tulare County,12,8,3,0,3,26,31,0
2005,Male,Black,20 to 29,Tulare County,43,11,18,2,8,82,101,0
2005,Male,Black,30 to 39,Tulare County,30,23,15,2,12,82,72,0
2005,Male,Black,40 to 69,Tulare County,17,13,13,0,12,55,107,0
2005,Male,Black,70 and over,Tulare County,0,0,0,0,0,0,2,0
2005,Male,Hispanic,Under 18,Tulare County,153,196,39,8,144,540,959,220
2005,Male,Hispanic,18 to 19,Tulare County,106,151,102,15,122,496,735,0
2005,Male,Hispanic,20 to 29,Tulare County,549,490,521,39,486,2085,3286,0
2005,Male,Hispanic,30 to 39,Tulare County,281,205,331,26,208,1051,1656,0
2005,Male,Hispanic,40 to 69,Tulare County,156,89,198,19,107,569,1250,0
2005,Male,Hispanic,70 and over,Tulare County,2,0,1,1,1,5,10,0
2005,Male,Other,Under 18,Tulare County,12,24,3,1,10,50,66,4
2005,Male,Other,18 to 19,Tulare County,7,1,9,0,7,24,19,0
2005,Male,Other,20 to 29,Tulare County,32,27,33,1,23,116,124,0
2005,Male,Other,30 to 39,Tulare County,11,3,11,1,9,35,37,0
2005,Male,Other,40 to 69,Tulare County,7,1,6,2,6,22,63,0
2005,Male,Other,70 and over,Tulare County,1,0,0,0,1,2,0,0
2005,Male,White,Under 18,Tulare County,37,67,9,5,41,159,344,61
2005,Male,White,18 to 19,Tulare County,26,54,25,4,48,157,267,0
2005,Male,White,20 to 29,Tulare County,160,175,185,14,187,721,1040,0
2005,Male,White,30 to 39,Tulare County,125,115,153,9,96,498,646,0
2005,Male,White,40 to 69,Tulare County,130,97,143,17,123,510,869,0
2005,Male,White,70 and over,Tulare County,4,1,0,0,1,6,13,0
2005,Female,Black,Under 18,Tulare County,3,3,0,0,2,8,47,5
2005,Female,Black,18 to 19,Tulare County,1,1,0,0,0,2,11,0
2005,Female,Black,20 to 29,Tulare County,7,11,3,0,1,22,28,0
2005,Female,Black,30 to 39,Tulare County,3,2,3,0,3,11,23,0
2005,Female,Black,40 to 69,Tulare County,7,3,6,0,1,17,34,0
2005,Female,Black,70 and over,Tulare County,0,0,0,0,0,0,1,0
2005,Female,Hispanic,Under 18,Tulare County,24,56,9,0,13,102,470,232
2005,Female,Hispanic,18 to 19,Tulare County,6,45,12,0,9,72,123,0
2005,Female,Hispanic,20 to 29,Tulare County,80,115,71,1,61,328,543,0
2005,Female,Hispanic,30 to 39,Tulare County,55,62,57,0,48,222,322,0
2005,Female,Hispanic,40 to 69,Tulare County,22,26,26,0,18,92,226,0
2005,Female,Hispanic,70 and over,Tulare County,1,0,0,0,0,1,0,0
2005,Female,Other,Under 18,Tulare County,1,3,1,0,1,6,34,16
2005,Female,Other,18 to 19,Tulare County,0,0,1,0,0,1,7,0
2005,Female,Other,20 to 29,Tulare County,4,7,6,0,3,20,25,0
2005,Female,Other,30 to 39,Tulare County,4,7,3,0,5,19,25,0
2005,Female,Other,40 to 69,Tulare County,0,3,0,0,0,3,10,0
2005,Female,White,Under 18,Tulare County,8,15,2,0,6,31,218,53
2005,Female,White,18 to 19,Tulare County,10,18,10,0,8,46,62,0
2005,Female,White,20 to 29,Tulare County,46,104,55,1,49,255,440,0
2005,Female,White,30 to 39,Tulare County,34,82,81,1,42,240,308,0
2005,Female,White,40 to 69,Tulare County,41,23,40,0,31,135,266,0
2005,Female,White,70 and over,Tulare County,1,0,0,0,0,1,2,0
2005,Male,Black,Under 18,Tuolumne County,0,0,0,0,0,0,6,3
2005,Male,Black,18 to 19,Tuolumne County,0,0,0,0,0,0,1,0
2005,Male,Black,20 to 29,Tuolumne County,1,0,0,0,0,1,3,0
2005,Male,Black,30 to 39,Tuolumne County,0,0,0,0,0,0,0,0
2005,Male,Black,40 to 69,Tuolumne County,1,0,0,0,0,1,1,0
2005,Male,Hispanic,Under 18,Tuolumne County,1,3,0,0,2,6,8,2
2005,Male,Hispanic,18 to 19,Tuolumne County,0,2,1,0,1,4,8,0
2005,Male,Hispanic,20 to 29,Tuolumne County,4,11,9,0,7,31,43,0
2005,Male,Hispanic,30 to 39,Tuolumne County,3,1,4,1,6,15,24,0
2005,Male,Hispanic,40 to 69,Tuolumne County,1,1,6,0,2,10,25,0
2005,Male,Hispanic,70 and over,Tuolumne County,0,0,0,0,0,0,1,0
2005,Male,Other,Under 18,Tuolumne County,2,1,0,0,2,5,0,1
2005,Male,Other,18 to 19,Tuolumne County,0,0,0,0,0,0,1,0
2005,Male,Other,20 to 29,Tuolumne County,1,1,0,0,4,6,13,0
2005,Male,Other,30 to 39,Tuolumne County,1,1,1,0,1,4,5,0
2005,Male,Other,40 to 69,Tuolumne County,0,2,4,0,1,7,12,0
2005,Male,White,Under 18,Tuolumne County,10,23,1,0,21,55,83,75
2005,Male,White,18 to 19,Tuolumne County,4,12,10,0,11,37,108,0
2005,Male,White,20 to 29,Tuolumne County,35,49,38,5,57,184,437,0
2005,Male,White,30 to 39,Tuolumne County,23,41,42,3,37,146,249,0
2005,Male,White,40 to 69,Tuolumne County,29,35,47,6,43,160,479,0
2005,Male,White,70 and over,Tuolumne County,0,2,0,0,1,3,16,0
2005,Female,Black,Under 18,Tuolumne County,0,0,0,0,0,0,0,0
2005,Female,Black,20 to 29,Tuolumne County,0,0,1,0,0,1,1,0
2005,Female,Black,30 to 39,Tuolumne County,0,0,0,0,0,0,1,0
2005,Female,Black,40 to 69,Tuolumne County,0,0,0,0,0,0,2,0
2005,Female,Hispanic,Under 18,Tuolumne County,1,2,1,0,0,4,3,5
2005,Female,Hispanic,18 to 19,Tuolumne County,0,2,0,0,0,2,1,0
2005,Female,Hispanic,20 to 29,Tuolumne County,0,2,2,0,2,6,9,0
2005,Female,Hispanic,30 to 39,Tuolumne County,0,1,0,0,2,3,7,0
2005,Female,Hispanic,40 to 69,Tuolumne County,1,3,1,0,1,6,14,0
2005,Female,Other,20 to 29,Tuolumne County,0,0,0,0,1,1,3,0
2005,Female,Other,30 to 39,Tuolumne County,0,0,1,0,1,2,6,0
2005,Female,Other,40 to 69,Tuolumne County,0,0,0,0,0,0,5,0
2005,Female,White,Under 18,Tuolumne County,1,8,2,0,5,16,44,72
2005,Female,White,18 to 19,Tuolumne County,2,4,5,0,4,15,12,0
2005,Female,White,20 to 29,Tuolumne County,9,20,16,1,16,62,106,0
2005,Female,White,30 to 39,Tuolumne County,4,8,18,0,12,42,89,0
2005,Female,White,40 to 69,Tuolumne County,11,11,30,0,19,71,163,0
2005,Female,White,70 and over,Tuolumne County,0,0,0,0,0,0,3,0
2005,Male,Black,Under 18,Ventura County,10,10,2,0,5,27,113,38
2005,Male,Black,18 to 19,Ventura County,5,19,2,0,6,32,60,0
2005,Male,Black,20 to 29,Ventura County,31,46,27,0,32,136,189,0
2005,Male,Black,30 to 39,Ventura County,21,18,26,1,13,79,151,0
2005,Male,Black,40 to 69,Ventura County,21,20,35,7,22,105,177,0
2005,Male,Black,70 and over,Ventura County,0,0,0,0,0,0,0,0
2005,Male,Hispanic,Under 18,Ventura County,94,126,43,15,184,462,1846,886
2005,Male,Hispanic,18 to 19,Ventura County,71,124,94,6,116,411,964,0
2005,Male,Hispanic,20 to 29,Ventura County,466,407,545,27,405,1850,3857,0
2005,Male,Hispanic,30 to 39,Ventura County,229,179,281,15,155,859,1993,0
2005,Male,Hispanic,40 to 69,Ventura County,113,80,145,15,90,443,1577,0
2005,Male,Hispanic,70 and over,Ventura County,1,0,0,1,1,3,22,0
2005,Male,Other,Under 18,Ventura County,2,7,0,0,5,14,61,24
2005,Male,Other,18 to 19,Ventura County,2,5,3,1,3,14,45,0
2005,Male,Other,20 to 29,Ventura County,11,7,14,1,7,40,138,0
2005,Male,Other,30 to 39,Ventura County,3,6,9,1,5,24,68,0
2005,Male,Other,40 to 69,Ventura County,13,5,6,1,1,26,84,0
2005,Male,Other,70 and over,Ventura County,0,0,0,0,1,1,0,0
2005,Male,White,Under 18,Ventura County,46,114,28,9,78,275,775,114
2005,Male,White,18 to 19,Ventura County,51,78,70,4,45,248,543,0
2005,Male,White,20 to 29,Ventura County,154,289,314,7,157,921,1928,0
2005,Male,White,30 to 39,Ventura County,109,153,175,13,104,554,1176,0
2005,Male,White,40 to 69,Ventura County,174,121,246,21,147,709,2100,0
2005,Male,White,70 and over,Ventura County,7,1,2,0,1,11,29,0
2005,Female,Black,Under 18,Ventura County,2,3,0,0,1,6,23,16
2005,Female,Black,18 to 19,Ventura County,1,3,0,0,1,5,9,0
2005,Female,Black,20 to 29,Ventura County,12,21,11,0,6,50,49,0
2005,Female,Black,30 to 39,Ventura County,2,12,2,0,4,20,39,0
2005,Female,Black,40 to 69,Ventura County,8,10,4,0,6,28,48,0
2005,Female,Hispanic,Under 18,Ventura County,13,29,9,0,8,59,504,491
2005,Female,Hispanic,18 to 19,Ventura County,7,33,20,0,8,68,157,0
2005,Female,Hispanic,20 to 29,Ventura County,75,123,78,0,45,321,712,0
2005,Female,Hispanic,30 to 39,Ventura County,41,61,45,0,20,167,420,0
2005,Female,Hispanic,40 to 69,Ventura County,29,35,42,0,22,128,322,0
2005,Female,Hispanic,70 and over,Ventura County,0,1,0,0,0,1,3,0
2005,Female,Other,Under 18,Ventura County,0,3,0,0,1,4,26,10
2005,Female,Other,18 to 19,Ventura County,0,4,0,0,0,4,19,0
2005,Female,Other,20 to 29,Ventura County,4,8,2,0,0,14,46,0
2005,Female,Other,30 to 39,Ventura County,6,4,5,0,1,16,24,0
2005,Female,Other,40 to 69,Ventura County,2,3,0,0,0,5,28,0
2005,Female,White,Under 18,Ventura County,8,33,21,0,12,74,327,126
2005,Female,White,18 to 19,Ventura County,8,32,24,0,10,74,229,0
2005,Female,White,20 to 29,Ventura County,28,127,122,0,41,318,741,0
2005,Female,White,30 to 39,Ventura County,46,71,101,0,30,248,546,0
2005,Female,White,40 to 69,Ventura County,41,66,103,0,45,255,723,0
2005,Female,White,70 and over,Ventura County,0,0,0,0,0,0,6,0
2005,Male,Black,Under 18,Yolo County,7,10,0,1,5,23,25,1
2005,Male,Black,18 to 19,Yolo County,7,5,0,0,2,14,16,0
2005,Male,Black,20 to 29,Yolo County,36,17,16,1,24,94,98,0
2005,Male,Black,30 to 39,Yolo County,11,14,14,0,22,61,42,0
2005,Male,Black,40 to 69,Yolo County,17,16,21,1,21,76,101,0
2005,Male,Black,70 and over,Yolo County,0,0,0,0,0,0,1,0
2005,Male,Hispanic,Under 18,Yolo County,23,41,15,3,19,101,190,32
2005,Male,Hispanic,18 to 19,Yolo County,27,30,8,2,18,85,145,0
2005,Male,Hispanic,20 to 29,Yolo County,109,84,90,7,90,380,673,0
2005,Male,Hispanic,30 to 39,Yolo County,43,34,62,6,41,186,349,0
2005,Male,Hispanic,40 to 69,Yolo County,40,23,39,7,31,140,364,0
2005,Male,Hispanic,70 and over,Yolo County,1,0,2,0,0,3,7,0
2005,Male,Other,Under 18,Yolo County,2,10,3,0,4,19,16,0
2005,Male,Other,18 to 19,Yolo County,2,8,3,0,1,14,31,0
2005,Male,Other,20 to 29,Yolo County,18,16,15,3,19,71,122,0
2005,Male,Other,30 to 39,Yolo County,8,6,15,0,5,34,25,0
2005,Male,Other,40 to 69,Yolo County,9,4,11,0,2,26,48,0
